1	57636
1	65672
1	65983
1	74379
1	77636
1	107066
1	159417
1	168906
1	210333
1	241718
1	245817
1	271039
1	313748
1	370758
1	410117
1	461550
1	464520
1	495997
1	512084
1	565625
1	690344
1	741337
1	776800
1	801811
1	808784
1	818897
1	826682
1	837073
1	846628
1	877350
1	878008
1	903299
1	927796
1	929581
1	931106
1	945592
1	966536
1	971217
1	978791
1	997087
1	1015535
1	1032391
1	1037012
1	1038989
1	1046075
1	1118907
1	1132798
1	1134471
1	1146511
1	1154568
1	1173511
1	1194445
1	1196615
1	1200495
1	1215033
1	1218431
1	1221277
1	1259154
1	1277256
1	1322173
1	1326292
1	1334440
1	1334458
1	1338556
1	1355884
1	1363586
1	1363842
1	1372053
1	1382137
1	1390917
1	1395145
1	1407347
1	1420221
1	1428676
1	1439060
1	1450225
1	1464547
1	1471705
1	1514730
1	1572723
1	1574163
1	1578964
1	1596801
1	1616966
1	1639481
1	1640116
1	1651070
1	1651561
1	1664171
1	1674663
1	1689403
1	1695437
1	1714734
1	1721159
1	1724650
1	1726151
1	1734100
1	1743162
1	1747223
1	1779027
1	1781499
1	1788844
1	1801186
1	1804884
1	1805625
1	1824683
1	1834743
1	1852843
1	1866218
1	1867699
1	1882145
1	1885329
1	1895533
1	1939137
1	1941770
1	1978784
1	1995061
1	1998631
1	2005469
1	2009068
1	2013600
1	2026781
1	2039024
1	2076522
1	2087598
1	2103111
1	2129928
1	2174549
1	2190908
1	2191170
1	2215351
1	2216861
1	2219573
1	2234111
1	2238554
1	2240137
1	2272235
1	2292883
1	2338031
1	2349378
1	2399927
1	2419174
1	2422108
1	2468603
1	2492100
1	2498154
1	2506921
1	2544781
1	2554055
1	2620941
1	2660548
1	2666017
1	2681719
1	2692266
1	2748220
1	2776067
1	2803937
1	2811123
1	2832465
1	2854403
1	2875984
1	2885839
1	2909677
1	2911123
1	2938262
1	2974600
1	2991458
1	3003867
1	3009139
1	3011747
1	3076807
1	3124655
1	3128905
1	3133023
1	3249282
1	3255294
1	3287391
1	3379791
1	3398458
1	3422001
1	3434401
1	3435560
1	3495763
1	3505662
1	3566390
1	3580535
1	3609853
1	3685492
1	3693034
1	3695265
1	3750716
1	3777663
1	3906194
1	3911609
1	3928169
1	3949835
1	4008845
1	4101760
1	4143601
1	4163543
1	4163701
1	4180196
1	4196535
1	4198864
1	4304120
1	4337921
1	4475766
1	4563171
1	4663147
1	4772206
1	4794141
1	4848628
1	4863977
1	4880828
1	4903320
1	4942459
1	5039131
1	5052400
1	5113006
1	5124507
1	5309557
1	5343886
1	5364248
1	5391008
1	5392775
1	5462963
1	5507729
1	5566759
1	5572984
1	5595103
1	5605953
1	5749107
1	5934550
1	5986961
1	6057859
1	6058372
1	6064846
1	6098528
1	6142938
1	6181440
1	6387089
1	6417192
1	6488491
1	6496042
1	6514792
1	6577334
1	6580502
1	6617429
1	6737894
1	6755243
1	6840308
1	6850100
1	6896411
1	6919707
1	6926323
1	6974853
1	6981334
1	7186472
1	7210523
1	7244965
1	7356576
1	7483873
1	7647273
1	7736030
1	8045279
1	8271439
1	8394095
1	8454096
1	8684908
1	8690037
1	8713118
1	8745590
1	8775316
1	8833410
1	8889852
1	9099645
1	9253248
1	9306830
1	9312261
1	9377206
1	9394506
1	9456912
1	9469181
1	9499095
1	9613099
1	9804767
1	9907244
1	10017507
1	10045488
1	10067971
1	10086726
1	10103841
1	10238716
1	10276405
1	10343319
1	10422517
1	10428839
1	10433262
1	10443411
1	10474937
1	10480492
1	10484659
1	10502985
1	10559042
1	10626271
1	10659084
